,Adresse,Antall etasjer,Areal til energisentral,Bebygd areal,Bruksareal,Byggeår,Bygningsstandard,Bygningstype,Energibrønn,Energikarakter,Energiområde,Fjernes,Fjernvarme,Fjernvarme i nye bygg,Høyde,Kulturminne,Latitude,Longitude,Mye fjernvarme og sol,Ny bygningsstandard,Oppvarmingskarakter,Plan,Polygon,Referansesituasjon,Scenario,Solcelleareal,Solceller,air_water_heatpump_compressor,air_water_heatpump_extracted_from_air,air_water_heatpump_peak,air_water_heatpump_size,cooling,cooling_compressor,cooling_compressor_max,cooling_compressor_sum,cooling_covered,cooling_covered_max,cooling_covered_sum,cooling_max,cooling_peak,cooling_pump_size,cooling_sum,dhw_max,dhw_sum,district_heating_covered,district_heating_covered_max,district_heating_covered_sum,district_heating_not_covered,district_heating_not_covered_max,district_heating_not_covered_sum,electric_balance_max,electric_balance_sum,electric_vehicle_demand,elspecific_max,elspecific_sum,geoenergy_borehole_meters,geoenergy_compressor,geoenergy_extracted_from_wells,geoenergy_heatpump_size,geoenergy_peak,heating_balance_max,heating_balance_sum,solar_production,solar_production_max,solar_production_sum,spaceheating_max,spaceheating_sum,total_balance,total_balance_max,total_balance_sum
303,,3.0,,,591.0,2020.0,Middels energieffektiv,Leilighet,,,D,,,,9.0,,63.4056715988963,10.4013993839006,"['Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,Eksisterende,"10.401330613358304 63.40576360925719,10.401252361226144 63.405592120174155,10.401360808003652 63.40558216989197,10.4014437405329 63.40557462419866,10.401477378140076 63.40564843899414,10.401512263595242 63.40564522502351,10.40155687933965 63.40574289920529,10.401498467471594 63.405748229469495,10.401330613358304 63.40576360925719",,,,,,,,,,0.0,,,,6.561708684381076,219.34583895009723,6.561708684381076,0.0,0.0,219.34583895009723,4.8334969278,23767.409153483997,,14.8085344038,56931.27602065259,,0.0,0.0,,0.0,,4.7882573553,23671.9347420315,,,,,,0.0,0.0,,,0.0,10.510896644099999,33163.8668671686,[nan nan nan ... nan nan nan],,0.0
304,,2.0,,,180.0,2018.0,Middels energieffektiv,Andre,,,D,,,,5.0,,63.4088911806617,10.3913861101229,"['Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,Eksisterende,"10.391291634807628 63.408892382208506,10.391162741425314 63.40882784021712,10.39127157060927 63.40878414289165,10.391400467623967 63.40884877482317,10.391595247267038 63.408946336217575,10.391548890541399 63.40896500987191,10.391585016031526 63.40898314893128,10.391541600371928 63.40900053729858,10.391505274011264 63.408982399831324,10.391486417940976 63.40899003378815,10.391291634807628 63.408892382208506",,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.5967458099999999,3588.46725483,,4.290321078,10197.371780154,,0.0,0.0,,0.0,,4.32634788,21948.092292816,,,,,,0.0,0.0,,,0.0,3.716627796,6608.904525324,[nan nan nan ... nan nan nan],,0.0
305,,2.0,,,431.0,1010.0,Lite energieffektiv,Andre,,,D,,,,6.0,,63.405218707184,10.3930942940929,"['Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.392991746190068 63.4052238811698,10.39300094238503 63.405095609385604,10.393104973904972 63.405097826782075,10.39310768465694 63.40507114003527,10.393205301975065 63.40507324010064,10.393189511787359 63.405226531030834,10.393181150999032 63.40535551319829,10.393115028597848 63.40535463186057,10.393081564831398 63.40535414985167,10.392976915075563 63.40535157977909,10.392977367971728 63.40534439434486,10.392983782155477 63.40534451160828,10.392991746190068 63.4052238811698",,,,,,,,,,0.0,,,,,,,0.0,0.0,,1.4288746895,8592.3854823985,,14.2504356929,33794.9125633195,,0.0,0.0,,0.0,,11.4285870623,59190.2609143737,,,,,,0.0,0.0,,,0.0,12.876759001,25202.527080921,[nan nan nan ... nan nan nan],,0.0
306,,2.0,,,184.0,2014.0,Middels energieffektiv,Kultur,,,D,,,,6.0,,63.405218707184,10.3930942940929,"['Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,Eksisterende,"10.392991746190068 63.4052238811698,10.39300094238503 63.405095609385604,10.393104973904972 63.405097826782075,10.39310768465694 63.40507114003527,10.393205301975065 63.40507324010064,10.393189511787359 63.405226531030834,10.393181150999032 63.40535551319829,10.393115028597848 63.40535463186057,10.393081564831398 63.40535414985167,10.392976915075563 63.40535157977909,10.392977367971728 63.40534439434486,10.392983782155477 63.40534451160828,10.392991746190068 63.4052238811698",,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.36820806720000004,2091.9347990128,,3.9781079864,9357.2312113704,,0.0,0.0,,0.0,,5.4855985688,25908.210000637602,,,,,,0.0,0.0,,,0.0,3.6492230744,7265.296412357599,[nan nan nan ... nan nan nan],,0.0
307,,16.0,100.0,,28000.0,2017.0,Middels energieffektiv,Kontor,,,D,,,,20.0,,63.4050586835639,10.398177161363,"['Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,Eksisterende,"10.398956936920912 63.405286881633245,10.397675809086376 63.40541045438464,10.397539428330717 63.40512616040354,10.397397289561768 63.40483052201554,10.39774407312346 63.40479706002047,10.398023890505574 63.404770086948126,10.398678386902686 63.404706861456056,10.398956936920912 63.405286881633245",,,,,,,,,,0.0,,,,701.604621309371,71807.09884467266,701.604621309371,0.0,0.0,71807.09884467266,65.3775108,335936.49191200006,,689.7916899999999,1043995.7767512,,0.0,0.0,,0.0,,695.2707859999999,3572604.5329072,,,,,,0.0,0.0,,,0.0,659.6354799999999,708059.2848392,[nan nan nan ... nan nan nan],,0.0
308,,2.0,,,643.0,2003.0,Lite energieffektiv,Barnehage,,,D,,,,5.0,,63.4075065140452,10.3943186080506,"['Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.394095279240235 63.4075753388915,10.394095810195761 63.407520308477444,10.394096485935158 63.40745585171772,10.394096585545688 63.40743726985236,10.394543189274225 63.40743802881348,10.39454294267023 63.40745768948585,10.394542542782633 63.40750715344619,10.394542040213114 63.40756281151393,10.394528020500747 63.4075627688851,10.394527868985074 63.407576145282924,10.394095279240235 63.4075753388915",,,,,,,,,,0.0,,,,,,,0.0,0.0,,3.2672191231000003,12603.7855623652,,34.2644658912,53797.3939490405,,0.0,0.0,,0.0,,12.206690138,48127.421246614496,,,,,,0.0,0.0,,,0.0,31.9433214745,41193.608386675296,[nan nan nan ... nan nan nan],,0.0
309,,4.0,,,242.0,1925.0,Lite energieffektiv,Hus,,,D,,,,10.0,,63.4032103834422,10.4016898744105,"['Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.401809882071475 63.40323608713409,10.401754130948932 63.40325710993075,10.401722266351648 63.403240098138596,10.401700441412519 63.40324830119122,10.40157667785862 63.403182193063344,10.401633152344427 63.40316089961593,10.401809882071475 63.40323608713409",,,,,,,,,,0.0,,,,5.52928275862069,1690.9074068965517,5.52928275862069,0.0,0.0,1690.9074068965517,0.9802371414,4820.0500948226,,7.269375999600001,23228.1429607062,,0.0,0.0,,0.0,,1.9606739086,9693.076493353,,,,,,0.0,0.0,,,0.0,6.382907251600001,18408.092865883602,[nan nan nan ... nan nan nan],,0.0
310,,1.0,13.3,,1330.0,1010.0,Lite energieffektiv,Andre,,,D,S3S4,,,9.0,,63.4096950985862,10.3913256825474,"['Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.391125551348567 63.40946148323135,10.391177611102034 63.409440600226326,10.39150272640194 63.40960340838128,10.391596114994671 63.40965016369964,10.391921233184233 63.40981296997751,10.391762300025974 63.40987663414213,10.39171770923842 63.40989457272001,10.391850102890736 63.409960964433,10.391831828467502 63.40996823417027,10.391865701429877 63.40998531840387,10.391778080634829 63.41002037109584,10.391744211261946 63.41000337687933,10.39173045950754 63.41000889625492,10.391598065919815 63.40994250443173,10.391524583764769 63.40997176415574,10.390863464189643 63.40964059887247,10.390896076162647 63.40962753574667,10.39080966974577 63.40958430210429,10.39085033511266 63.409568018327434,10.390763309575894 63.409524431933036,10.390743863298926 63.40953225175619,10.390688651173694 63.409504603315824,10.390958379247618 63.409396416473754,10.391013595007712 63.40942415484824,10.391034216986016 63.40941578488895,10.391125551348567 63.40946148323135",,,,,,,,,,0.0,,,,,,,0.0,0.0,,4.409288484999999,26514.785827354997,,43.974662347,104285.925079385,,0.0,0.0,,0.0,,35.266869589,182652.081243891,,,,,,0.0,0.0,,,0.0,39.73570643,77771.13925203,[nan nan nan ... nan nan nan],,0.0
311,,3.0,10.43,,1043.0,1953.0,Lite energieffektiv,Kontor,,,D,S3S4,,,5.0,,63.4045144520817,10.3956526196924,"['Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.395500597152648 63.404363793822114,10.395633345824269 63.404363664283146,10.395633502219525 63.40436276561691,10.395780469890694 63.40436267683967,10.395926431461879 63.40436250777422,10.395927231679217 63.40459319224352,10.395980299582364 63.40459330201327,10.395980227096102 63.40461242246128,10.396077739566918 63.40461236807523,10.396077921925514 63.4046778937388,10.396078204121357 63.40474548273506,10.395812297790776 63.40474565656383,10.395812016221463 63.40467806757211,10.39581187441487 63.40465455021674,10.395697546500738 63.404654679342705,10.395697439087781 63.40461536471562,10.395634367891194 63.40461544176204,10.395633984413339 63.404529272501804,10.395395315314298 63.40452944896609,10.39539545762867 63.40452002254875,10.395267712717972 63.40452010301665,10.395254952785288 63.40454598962271,10.395120062092797 63.40453087983797,10.395119463058698 63.404390763896814,10.395261020978142 63.40439063856798,10.395261048206812 63.40438704796482,10.395401010494092 63.404387028344374,10.395400939648479 63.40438146348658,10.395468015996368 63.40438143672875,10.395500651352641 63.4043813869975,10.395500597152648 63.404363793822114",,,,,,,,,,0.0,,,,26.13477214377407,2674.814431964057,26.13477214377407,0.0,0.0,2674.814431964057,2.4353122773,12513.634323722,,31.0139900756,65062.3768214462,,0.0,0.0,,0.0,,35.736918112,181312.06698369727,,,,,,0.0,0.0,,,0.0,29.8906712531,52548.742497724204,[nan nan nan ... nan nan nan],,0.0
312,,1.0,,,133.0,1960.0,Lite energieffektiv,Kontor,,,D,S3S4,,,5.0,,63.4045144520817,10.3956526196924,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.395500597152648 63.404363793822114,10.395633345824269 63.404363664283146,10.395633502219525 63.40436276561691,10.395780469890694 63.40436267683967,10.395926431461879 63.40436250777422,10.395927231679217 63.40459319224352,10.395980299582364 63.40459330201327,10.395980227096102 63.40461242246128,10.396077739566918 63.40461236807523,10.396077921925514 63.4046778937388,10.396078204121357 63.40474548273506,10.395812297790776 63.40474565656383,10.395812016221463 63.40467806757211,10.39581187441487 63.40465455021674,10.395697546500738 63.404654679342705,10.395697439087781 63.40461536471562,10.395634367891194 63.40461544176204,10.395633984413339 63.404529272501804,10.395395315314298 63.40452944896609,10.39539545762867 63.40452002254875,10.395267712717972 63.40452010301665,10.395254952785288 63.40454598962271,10.395120062092797 63.40453087983797,10.395119463058698 63.404390763896814,10.395261020978142 63.40439063856798,10.395261048206812 63.40438704796482,10.395401010494092 63.404387028344374,10.395400939648479 63.40438146348658,10.395468015996368 63.40438143672875,10.395500651352641 63.4043813869975,10.395500597152648 63.404363793822114",,,,,,,,,,0.0,,,,3.3326219512195125,341.08371951219516,3.3326219512195125,0.0,0.0,341.08371951219516,0.3105431763,1595.6983365820001,,3.9548041036,8296.544695352199,,0.0,0.0,4.56,23115.94,,4.557056672,23120.3306891963,,,,,,0.0,0.0,,,,3.8115621061,6700.8463587702,[1.49 1.48 1.49 ... 2.46 2.37 2.31],4.56,23115.94
313,,1.0,,,94.0,1972.0,Lite energieffektiv,Kontor,,,D,S3S4,,,5.0,,63.4045144520817,10.3956526196924,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.395500597152648 63.404363793822114,10.395633345824269 63.404363664283146,10.395633502219525 63.40436276561691,10.395780469890694 63.40436267683967,10.395926431461879 63.40436250777422,10.395927231679217 63.40459319224352,10.395980299582364 63.40459330201327,10.395980227096102 63.40461242246128,10.396077739566918 63.40461236807523,10.396077921925514 63.4046778937388,10.396078204121357 63.40474548273506,10.395812297790776 63.40474565656383,10.395812016221463 63.40467806757211,10.39581187441487 63.40465455021674,10.395697546500738 63.404654679342705,10.395697439087781 63.40461536471562,10.395634367891194 63.40461544176204,10.395633984413339 63.404529272501804,10.395395315314298 63.40452944896609,10.39539545762867 63.40452002254875,10.395267712717972 63.40452010301665,10.395254952785288 63.40454598962271,10.395120062092797 63.40453087983797,10.395119463058698 63.404390763896814,10.395261020978142 63.40439063856798,10.395261048206812 63.40438704796482,10.395401010494092 63.404387028344374,10.395400939648479 63.40438146348658,10.395468015996368 63.40438143672875,10.395500651352641 63.4043813869975,10.395500597152648 63.404363793822114",,,,,,,,,,0.0,,,,2.3553869429671743,241.06668897854394,2.3553869429671743,0.0,0.0,241.06668897854394,0.21948164339999998,1127.786794276,,2.7951247048,5863.723318519601,,0.0,0.0,3.22,16340.519999999999,,3.220776896,16340.684848003402,,,,,,0.0,0.0,,,,2.6938859998,4735.9365242436,[1.05 1.05 1.06 ... 1.74 1.68 1.63],3.22,16340.519999999999
314,,1.0,,,97.0,1983.0,Lite energieffektiv,Kontor,,,D,S3S4,,,5.0,,63.4045144520817,10.3956526196924,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.395500597152648 63.404363793822114,10.395633345824269 63.404363664283146,10.395633502219525 63.40436276561691,10.395780469890694 63.40436267683967,10.395926431461879 63.40436250777422,10.395927231679217 63.40459319224352,10.395980299582364 63.40459330201327,10.395980227096102 63.40461242246128,10.396077739566918 63.40461236807523,10.396077921925514 63.4046778937388,10.396078204121357 63.40474548273506,10.395812297790776 63.40474565656383,10.395812016221463 63.40467806757211,10.39581187441487 63.40465455021674,10.395697546500738 63.404654679342705,10.395697439087781 63.40461536471562,10.395634367891194 63.40461544176204,10.395633984413339 63.404529272501804,10.395395315314298 63.40452944896609,10.39539545762867 63.40452002254875,10.395267712717972 63.40452010301665,10.395254952785288 63.40454598962271,10.395120062092797 63.40453087983797,10.395119463058698 63.404390763896814,10.395261020978142 63.40439063856798,10.395261048206812 63.40438704796482,10.395401010494092 63.404387028344374,10.395400939648479 63.40438146348658,10.395468015996368 63.40438143672875,10.395500651352641 63.4043813869975,10.395500597152648 63.404363793822114",,,,,,,,,,0.0,,,,2.4305588666788926,248.76030671190173,2.4305588666788926,0.0,0.0,248.76030671190173,0.2264863767,1163.7799898380001,,2.8843308124,6050.8634244298,,0.0,0.0,3.32,16863.35,,3.323567648,16862.1960665567,,,,,,0.0,0.0,,,,2.7798610849,4887.0834345918,[1.09 1.08 1.09 ... 1.79 1.73 1.69],3.32,16863.35
315,,5.0,30.4,,3040.0,2003.0,Lite energieffektiv,Sykehjem,,,D,,,,12.0,,63.4081009923285,10.393979708968,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.394260664500488 63.40819758200534,10.39392983377239 63.408197578326686,10.393929834715738 63.4081233432303,10.393875564378256 63.408123334304214,10.39387548759575 63.40812997796184,10.393772958115076 63.408130079533834,10.39377203253909 63.4081233567469,10.393714732621131 63.40812283808171,10.393714368145293 63.40812768929538,10.393637272854308 63.40812781272262,10.393637276899597 63.40813203109645,10.393524337577315 63.4081321452099,10.39352421391053 63.4081048579654,10.393540835799467 63.40810487591782,10.393540783052103 63.4080625074387,10.393598456812676 63.40806248433002,10.393598373419675 63.408031875768074,10.394251798776445 63.40803151643404,10.394251979258435 63.40806822842215,10.394296637461013 63.40806824156303,10.394296580084182 63.40804642913012,10.39436085847184 63.408046340216245,10.394361099198104 63.40812963913287,10.39430883014401 63.40812961046492,10.394298617469712 63.40812961970894,10.394298312739837 63.40812333960859,10.39426066444385 63.40812334779666,10.394260664500488 63.40819758200534",,,,,,,,,,0.0,,,,,,,0.0,0.0,,17.457957871999998,104641.21464574401,,107.350435936,340373.380700176,,0.0,0.0,48.18,309867.16,,48.180637759999996,309864.029704688,,,,,,0.0,0.0,,,,90.525658688,235732.166054432,[26.96 26.51 26.58 ... 30.93 29.36 27.76],48.18,309867.16
316,,3.0,69.5,,6950.0,1977.0,Lite energieffektiv,Kontor,,,D,S1S2,,,9.0,,63.4039201068347,10.4000754937218,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.399808225375025 63.40393675645706,10.3996846973634 63.40393294025167,10.399692163924222 63.40388484282801,10.399707204514606 63.40388532436644,10.399727634361211 63.40375397931541,10.3997526209349 63.40359287781311,10.399758545947329 63.40355422189258,10.399784411323473 63.403554955464074,10.39986341847049 63.403495745646886,10.399940373330915 63.40351770206545,10.400119058471592 63.40356864270546,10.400285353946758 63.403616023681685,10.400465661645983 63.40366739745403,10.400449817550616 63.403769523838655,10.40036538536862 63.40431288369225,10.399855816997857 63.40429696173707,10.399868018888247 63.40421865771388,10.399701373846776 63.4042134679513,10.399716159858155 63.40411835281109,10.399779729965177 63.40412033309633,10.399808225375025 63.40393675645706",,,,,,,,,,0.0,,,,174.14828993214746,17823.547748945537,174.14828993214746,0.0,0.0,17823.547748945537,16.227632144999998,83384.23638529998,,206.66081594,433541.24535862997,,0.0,0.0,238.13,1208171.19,,238.1319088,1208167.656315145,,,,,,0.0,0.0,,,,199.175613815,350157.00897333,[ 77.76  77.51  78.12 ... 128.51 124.09 120.86],238.13,1208171.19
317,,0.0,29.3,,2930.0,1983.0,Lite energieffektiv,Kontor,,,D,S1S2,,,9.0,,63.4039201068347,10.4000754937218,"['Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.399808225375025 63.40393675645706,10.3996846973634 63.40393294025167,10.399692163924222 63.40388484282801,10.399707204514606 63.40388532436644,10.399727634361211 63.40375397931541,10.3997526209349 63.40359287781311,10.399758545947329 63.40355422189258,10.399784411323473 63.403554955464074,10.39986341847049 63.403495745646886,10.399940373330915 63.40351770206545,10.400119058471592 63.40356864270546,10.400285353946758 63.403616023681685,10.400465661645983 63.40366739745403,10.400449817550616 63.403769523838655,10.40036538536862 63.40431288369225,10.399855816997857 63.40429696173707,10.399868018888247 63.40421865771388,10.399701373846776 63.4042134679513,10.399716159858155 63.40411835281109,10.399779729965177 63.40412033309633,10.399808225375025 63.40393675645706",,,,,,,,,,0.0,,,,73.4179121584449,7514.099986246103,73.4179121584449,0.0,0.0,7514.099986246103,6.8412895229999995,35153.35433222,,87.124631756,182773.50343896198,,0.0,0.0,,0.0,,100.39230112,509342.62345372303,,,,,,0.0,0.0,,,0.0,83.968999781,147620.149106742,[nan nan nan ... nan nan nan],,0.0
318,,1.0,12.5,,1250.0,2000.0,Lite energieffektiv,Kontor,,,D,S1S2,,,9.0,,63.4039201068347,10.4000754937218,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.399808225375025 63.40393675645706,10.3996846973634 63.40393294025167,10.399692163924222 63.40388484282801,10.399707204514606 63.40388532436644,10.399727634361211 63.40375397931541,10.3997526209349 63.40359287781311,10.399758545947329 63.40355422189258,10.399784411323473 63.403554955464074,10.39986341847049 63.403495745646886,10.399940373330915 63.40351770206545,10.400119058471592 63.40356864270546,10.400285353946758 63.403616023681685,10.400465661645983 63.40366739745403,10.400449817550616 63.403769523838655,10.40036538536862 63.40431288369225,10.399855816997857 63.40429696173707,10.399868018888247 63.40421865771388,10.399701373846776 63.4042134679513,10.399716159858155 63.40411835281109,10.399779729965177 63.40412033309633,10.399808225375025 63.40393675645706",,,,,,,,,,0.0,,,,31.321634879882637,3205.674055565744,31.321634879882637,0.0,0.0,3205.674055565744,2.9186388749999996,14997.1648175,,37.1692115,77975.04412925,,0.0,0.0,42.83,217288.47,,42.82948,217296.34106387498,,,,,,0.0,0.0,,,,35.822952125,62977.87931175,[13.98 13.94 14.05 ... 23.11 22.32 21.74],42.83,217288.47
319,,0.0,,,0.0,2005.0,Lite energieffektiv,Kontor,,,C,S1S2,,,9.0,,63.4039201068347,10.4000754937218,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.399808225375025 63.40393675645706,10.3996846973634 63.40393294025167,10.399692163924222 63.40388484282801,10.399707204514606 63.40388532436644,10.399727634361211 63.40375397931541,10.3997526209349 63.40359287781311,10.399758545947329 63.40355422189258,10.399784411323473 63.403554955464074,10.39986341847049 63.403495745646886,10.399940373330915 63.40351770206545,10.400119058471592 63.40356864270546,10.400285353946758 63.403616023681685,10.400465661645983 63.40366739745403,10.400449817550616 63.403769523838655,10.40036538536862 63.40431288369225,10.399855816997857 63.40429696173707,10.399868018888247 63.40421865771388,10.399701373846776 63.4042134679513,10.399716159858155 63.40411835281109,10.399779729965177 63.40412033309633,10.399808225375025 63.40393675645706",,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,,,,0.0,0.0,[0. 0. 0. ... 0. 0. 0.],0.0,0.0
320,,11.0,40.91,,4091.0,2021.0,Middels energieffektiv,Leilighet,,,D,,,,23.0,,63.4046998270263,10.3998066483729,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,Eksisterende,"10.399888190132328 63.404620152672,10.399947092441959 63.40460440533239,10.399974515912161 63.404624783011556,10.39991561931666 63.40464061956979,10.39989466730868 63.40464621044042,10.3998901022504 63.40464293393203,10.399873695367914 63.40464731357795,10.400110623943085 63.40482496889782,10.400136714675478 63.404817980886655,10.400186181243113 63.40485510694192,10.40014368911806 63.40486656474026,10.400149299367829 63.40487072830314,10.399893799868277 63.40488723436045,10.399681392808347 63.40472792049059,10.399715980900394 63.40471860520189,10.399679395813763 63.40469104667035,10.399648759940858 63.40469924581172,10.39943427490413 63.40453833581303,10.399673984026151 63.4045142651863,10.399696116415141 63.404512342557155,10.399704219888944 63.40451836790562,10.399716079609517 63.4045151994305,10.399720671690813 63.404510846069996,10.399729111451377 63.40450735237248,10.399739845861552 63.404505721227416,10.399750470187968 63.40450597578364,10.39976017740607 63.40450794523757,10.399767775490947 63.40451182044179,10.399771613056823 63.40451663003322,10.399771045226904 63.40452139284972,10.399766447410098 63.40452565700431,10.399758206498785 63.40452914902481,10.399747278828206 63.40453087195254,10.399736652640662 63.40453061643704,10.399724197827982 63.40453388081935,10.399853886625873 63.40463117040069,10.399869105073865 63.40462707164794,10.399866819604942 63.4046253892369,10.399887771746362 63.40461979747571,10.399888190132328 63.404620152672",,,,,,,,,,0.0,,,,45.42123558003888,1518.3482692806222,45.42123558003888,0.0,0.0,1518.3482692806222,33.4582672278,164521.947287484,,102.5071307038,394087.73299575265,,0.0,0.0,33.15,163865.09999999998,,33.1451114053,163861.0575797815,,,,,,0.0,0.0,,,,72.7581694941,229565.7857082686,[17.04 13.26 11.92 ... 31.68 27.72 21.06],33.15,163865.09999999998
321,,15.0,100.0,,10850.0,1974.0,Lite energieffektiv,Leilighet,,,D,,,,29.0,,63.4082608028073,10.3963265011027,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.396036531906594 63.408159780284244,10.396032163504895 63.40811933990153,10.396082974794645 63.40811821484708,10.396082564913437 63.408113910546156,10.396219366494178 63.40810207174582,10.396218591303636 63.4080943593068,10.39648425665607 63.408088622618564,10.39648636647551 63.40810727215815,10.396574986012428 63.408105329523785,10.396577263944803 63.40812747884814,10.396595269895096 63.40812712297609,10.396614186711428 63.408190760586464,10.396631390923883 63.40819041300458,10.396637910848657 63.40825031082723,10.39667752175094 63.40824947511993,10.39668324208048 63.408301212805355,10.396643433826998 63.408302140161624,10.396650062859377 63.40836428145579,10.396608249463439 63.40836513959683,10.39661257062813 63.408404592873225,10.396422726478045 63.40840878174129,10.396425000572018 63.4084308419235,10.396159733785979 63.408436575256566,10.396157594891902 63.408417296215745,10.39606896864225 63.40841914937537,10.396059851384818 63.40833459202083,10.396012437843728 63.40833559384881,10.395993718289603 63.40816064731796,10.396036531906594 63.408159780284244",,,,,,,,,,0.0,,,,120.46453337653921,4026.9075340246272,120.46453337653921,0.0,0.0,4026.9075340246272,88.73678792999999,436339.0682154,,354.94904613000006,1228566.83829789,,0.0,0.0,87.91,434585.64,,87.906247555,434586.280797025,,,,,,0.0,0.0,,,,274.70072098,792227.77008249,[45.18 35.17 31.62 ... 84.02 73.52 55.85],87.91,434585.64
