,Adresse,Antall etasjer,Areal til energisentral,Bebygd areal,Bruksareal,Byggeår,Bygningsstandard,Bygningstype,Energibrønn,Energikarakter,Energiområde,Fjernes,Fjernvarme,Fjernvarme i nye bygg,Høyde,Kulturminne,Latitude,Longitude,Mye fjernvarme og sol,Ny bygningsstandard,Oppvarmingskarakter,Plan,Polygon,Referansesituasjon,Scenario,Solcelleareal,Solceller,air_water_heatpump_compressor,air_water_heatpump_extracted_from_air,air_water_heatpump_peak,air_water_heatpump_size,cooling,cooling_compressor,cooling_compressor_max,cooling_compressor_sum,cooling_covered,cooling_covered_max,cooling_covered_sum,cooling_max,cooling_peak,cooling_pump_size,cooling_sum,dhw_max,dhw_sum,district_heating_covered,district_heating_not_covered,electric_balance_max,electric_balance_sum,electric_vehicle_demand,elspecific_max,elspecific_sum,geoenergy_borehole_meters,geoenergy_compressor,geoenergy_extracted_from_wells,geoenergy_heatpump_size,geoenergy_peak,heating_balance_max,heating_balance_sum,solar_production,solar_production_max,solar_production_sum,spaceheating_max,spaceheating_sum,total_balance,total_balance_max,total_balance_sum
220,,4.0,15.696,,1569.6,2035.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",13.0,,63.4089124885233,10.401555890525,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.401280484316482 63.40900336538851,10.401524578237794 63.409065131942235,10.40183129633178 63.40882161113216,10.401587203833557 63.40875984509669,10.401280484316482 63.40900336538851",['Kjølemaskin'],BG5,,,,,,,,0.0,,,0.0,,,,0.0,0.0,,5.2036234632,31291.4344621176,,,37.73,191385.38,,37.7257535136,191387.3647933555,,,,,,37.41,88921.51,,,,32.408994381119996,57629.64746082527,[20.92 20.74 20.81 ... 33.66 31.01 29.6 ],70.4,280306.89
221,,4.0,19.188,,1918.8,2035.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",13.0,,63.4086425974609,10.4010267013778,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.400680023733623 63.40873756563764,10.400625327345837 63.40861434166996,10.401373377464411 63.408547629344426,10.401428076928092 63.40867085301935,10.400680023733623 63.40873756563764",['Kjølemaskin'],BG5,,,,,,,,0.0,,,0.0,,,,0.0,0.0,,6.3613103346,38253.0609364878,,,46.12,233962.28999999998,,46.1188684008,233966.66384141857,,,,,,45.73,108703.85,,,,39.61925230536,70450.92223995383,[25.57 25.35 25.44 ... 41.15 37.91 36.19],86.06,342666.14
222,,5.0,52.155,,5215.5,2035.0,Veldig energieffektiv,Andre,,,B,,,"['Kjølemaskin', 'Fjernvarme', 'Passivhus', 'Fjernkjøling']",16.0,,63.4089433624989,10.4007603893361,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.401337559533202 63.40921361430866,10.400394885991311 63.40896846540953,10.40025369328349 63.408650369300176,10.400518927672719 63.408625115533034,10.400648006056697 63.408894845534626,10.401475362976104 63.409104206272744,10.401337559533202 63.40921361430866",['Kjølemaskin'],BG5,,,,,,,,0.0,,,0.0,,,,0.0,0.0,,17.290709844749998,103975.83870869924,,,125.36,635953.98,,125.355929823,635945.9741843436,,,,,,124.31,295469.99,,,,107.6892903891,191493.0086212629,[ 69.5   68.92  69.14 ... 111.85 103.04  98.36],233.94,931423.97
223,,4.0,20.088,,2008.8,2035.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",13.0,,63.4086303005493,10.4017947813734,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.40187900358201 63.40877918834001,10.40212067485588 63.40858450815698,10.401770956033012 63.40851221259411,10.401517308949094 63.4085347928164,10.401589457128367 63.4087071513808,10.40187900358201 63.40877918834001",['Kjølemaskin'],BG5,,,,,,,,0.0,,,0.0,,,,0.0,0.0,,6.6596832396,40047.294563902804,,,48.28,244941.71000000002,,48.2820423408,244940.70998782653,,,,,,47.88,113802.74,,,,41.47756620336,73755.37450261584,[26.77 26.54 26.63 ... 43.08 39.69 37.88],90.1,358744.45
224,,9.0,80.19,,8019.0,2035.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",28.0,,63.4062964473708,10.3983062160173,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.398665191608346 63.40641541364017,10.398536296236593 63.406124955121086,10.397947243083097 63.406177480358586,10.398076132745961 63.40646793942088,10.398665191608346 63.40641541364017",['Kjølemaskin'],BG1,,,,,,,,0.0,,,0.0,,,,0.0,0.0,,26.585025835499998,159866.21620267653,,,192.74,977788.5100000001,,192.738798054,977787.5116449527,,,,,,191.13,454292.97000000003,,,,165.5757683118,294426.6966031842,[106.85 105.96 106.32 ... 171.96 158.44 151.23],359.68,1432081.48
225,,5.0,36.135,,3613.5,2028.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4062898591777,10.4007329705616,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.400710040517442 63.40598485583508,10.400475134810932 63.40600741586798,10.40075589740747 63.40659486084359,10.400990807687155 63.40657230033975,10.400710040517442 63.40598485583508",['Kjølemaskin'],BG4,,,,,,,,0.0,,,0.0,,,,0.0,0.0,,11.979672135749999,72038.48014071224,,,86.85,440603.13999999996,,86.851433691,440607.95277828124,,,,,,86.13,204712.0,,,,74.6113030047,132673.7583458793,[48.15 47.74 47.9  ... 77.49 71.39 68.14],162.07999999999998,645315.14
226,,4.0,33.48,,3348.0,2028.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",13.0,,63.4062558371165,10.4015088728002,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.401474147075692 63.406525910864666,10.40178736116973 63.40649583270762,10.401543595192175 63.405985762199045,10.401230386392621 63.40601583981094,10.401474147075692 63.406525910864666",['Kjølemaskin'],BG4,,,,,,,,0.0,,,0.0,,,,0.0,0.0,,11.099472065999999,66745.49093983801,,,80.47,408227.91000000003,,80.470070568,408234.51664637757,,,,,,79.8,189670.51,,,,69.1292770056,122925.6241710264,[44.61 44.24 44.39 ... 71.8  66.15 63.15],150.17000000000002,597898.4199999999
227,,4.0,,,702.0,2028.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",13.0,,63.4059677654527,10.4013087631141,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.401110996063494 63.406027243453956,10.401543546300491 63.40598565987415,10.40150652960127 63.40590828747492,10.401073980473258 63.405949870940425,10.401110996063494 63.406027243453956",['Kjølemaskin'],BG4,,,,,,,,0.0,,,0.0,,,,0.0,0.0,,2.327308659,13995.022293837,,,16.87,85591.44999999998,,16.872756732,85597.5599419824,,,,,,16.73,39769.54,,,,14.4948484044,25774.7276487636,[ 9.35  9.27  9.3  ... 15.05 13.87 13.24],31.490000000000002,125360.98999999999
228,,5.0,61.245,,6124.5,2035.0,Veldig energieffektiv,Andre,,,B,,,"['Kjølemaskin', 'Fjernvarme', 'Passivhus', 'Fjernkjøling']",16.0,,63.4065524842026,10.3999179000139,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.399487171181988 63.40641977328447,10.399648042006664 63.40675313088587,10.40034863243348 63.40668519410161,10.400187753876468 63.40635183730476,10.399487171181988 63.40641977328447",['Kjølemaskin'],BG1,,,,,,,,0.0,,,0.0,,,,0.0,0.0,,20.30427618525,122097.59834559074,,,147.2,746788.41,,147.203986617,746783.8402630644,,,,,,145.98,346964.75,,,,126.4582607589,224867.9764741491,[ 81.61  80.93  81.2  ... 131.34 121.01 115.5 ],274.71,1093753.1600000001
229,,5.0,53.685,,5368.5,2035.0,Veldig energieffektiv,Andre,,,B,,,"['Kjølemaskin', 'Fjernvarme', 'Passivhus', 'Fjernkjøling']",16.0,,63.4061671354667,10.3997302001495,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.399452429488573 63.40634778025909,10.399310711838643 63.40605410380607,10.400007967208515 63.405986490547846,10.400149691637901 63.406280166295474,10.399452429488573 63.40634778025909",['Kjølemaskin'],BG1,,,,,,,,0.0,,,0.0,,,,0.0,0.0,,17.79794378325,107026.03587530473,,,129.03,654604.13,,129.033325521,654601.8526332371,,,,,,127.96,304136.58,,,,110.8484240157,197110.5774677883,[ 71.53  70.94  71.18 ... 115.13 106.06 101.25],240.8,958740.7100000001
230,,6.0,55.08,,5508.0,2035.0,Veldig energieffektiv,Andre,,,B,,,"['Kjølemaskin', 'Fjernvarme', 'Passivhus', 'Fjernkjøling']",19.0,,63.4066914558597,10.3984409932487,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.398785857295046 63.40682992900647,10.398631834430647 63.406502368268114,10.398096131844934 63.406552981822,10.39825014888467 63.40688054314971,10.398785857295046 63.40682992900647",['Kjølemaskin'],BG1,,,,,,,,0.0,,,0.0,,,,0.0,0.0,,18.260421786,109807.09799779799,,,132.39,671610.85,,132.38624512799998,671611.6241601696,,,,,,131.28,312040.10000000003,,,,113.7288105576,202232.4784749144,[ 73.39  72.78  73.02 ... 118.12 108.82 103.87],247.06,983650.95
231,,5.0,48.69,,4869.0,2035.0,Veldig energieffektiv,Andre,,,B,,,"['Kjølemaskin', 'Fjernvarme', 'Passivhus', 'Fjernkjøling']",16.0,,63.4069789239138,10.4001232262805,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.39983740717401 63.407145524355734,10.399709350687086 63.4068801730291,10.400409042143554 63.40681232340027,10.400537104777653 63.40707767408729,10.39983740717401 63.407145524355734",['Kjølemaskin'],BG1,,,,,,,,0.0,,,0.0,,,,0.0,0.0,,16.1419741605,97068.0392431515,,,117.03,593695.1,,117.027710154,593695.8965206728,,,,,,116.05,275838.92,,,,100.5347818818,178770.8674100142,[ 64.88  64.34  64.55 ... 104.42  96.19  91.83],218.39,869534.02
232,,5.0,,,0.0,2030.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4039053765664,10.4002681762634,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.400188694024962 63.40390032646604,10.400188594331414 63.403900968004336,10.400428332066634 63.403907810430184,10.400188694024962 63.40390032646604",['Kjølemaskin'],BG3,,,,,,,,0.0,,,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,,,,0.0,0.0,[0. 0. 0. ... 0. 0. 0.],0.0,0.0
233,,4.0,27.18,,2718.0,2040.0,Veldig energieffektiv,Kontor,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",13.0,,63.4079927801171,10.3976575271853,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.397381479203489 63.408122758485796,10.398022190948414 63.408066853161,10.397933572893653 63.407862801718096,10.397292865519162 63.40791870663648,10.397381479203489 63.408122758485796",['Kjølemaskin'],BG6,,,,,,,,,34.0528814414084,3485.2088332110766,,68.1057628828168,6970.417666422153,68.1057628828168,0.0,68.1057628828168,6970.417666422153,6.3462883698,32609.835179172,,,67.49,346796.93000000005,,67.490928441,346797.8257300632,,,,,,66.96,101339.44000000002,,,,64.03175838,68732.3262926052,[37.04 37.44 38.46 ... 50.57 48.98 48.3 ],121.5,448136.37
234,,4.0,20.664,,2066.4,2035.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Solceller', 'Kjølemaskin']",13.0,,63.4092981705714,10.3927559611005,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.392518655705146 63.40913548360656,10.393165714933277 63.409361808136225,10.392993266690029 63.409460857778896,10.392346206570156 63.409234532473754,10.392518655705146 63.40913548360656",['Kjølemaskin'],FR1,,,,,,,,0.0,,,0.0,,,,0.0,0.0,,6.8506418988,41195.60408544841,,,49.67,251959.56000000003,,49.6664736624,251964.0995215277,,,,,,49.25,117065.53,,,,42.666887098080004,75870.22395071952,[27.53 27.31 27.4  ... 44.31 40.83 38.97],92.69,369025.09
235,,4.0,20.16,,2016.0,2035.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",13.0,,63.4095717243183,10.3935380608296,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.39330858678531 63.4094117801239,10.39393998224836 63.4096326181805,10.393767535072275 63.40973166875109,10.393136138738974 63.40951082993779,10.39330858678531 63.4094117801239",['Kjølemaskin'],FR1,,,,,,,,0.0,,,0.0,,,,0.0,0.0,,6.683553072,40190.833254096004,,,48.46,245822.86000000002,,48.455096256,245818.6336795392,,,,,,48.05,114212.03,,,,41.6262313152,74019.7306836288,[26.86 26.64 26.72 ... 43.23 39.84 38.02],90.43,360034.89
236,,4.0,13.284,,1328.4,2035.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",13.0,,63.4099048374137,10.3935259639181,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.393671177502256 63.40978224454683,10.393829359112953 63.409877025565855,10.39338075010111 63.41002743044779,10.393222569130563 63.40993264893268,10.393671177502256 63.40978224454683",['Kjølemaskin'],FR1,,,,,,,,0.0,,,0.0,,,,0.0,0.0,,4.4039840778,26482.888340645404,,,31.93,161979.19,,31.928447354400003,161976.92112098206,,,,,,31.66,75258.03000000001,,,,27.428713134480002,48773.71539689112,[17.7  17.55 17.61 ... 28.48 26.24 25.05],59.58,237237.22
237,,9.0,35.964,,3596.4,2030.0,Veldig energieffektiv,Kontor,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",28.0,,63.4058686529637,10.3968073454186,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.396614499722736 63.40597377378261,10.39698326626641 63.40597957891066,10.397000189751873 63.405763531855904,10.396631425979933 63.40575772676455,10.396614499722736 63.40597377378261",['Kjølemaskin'],BG2,,,,,,,,,45.05805107280397,4611.554469374657,,90.11610214560794,9223.108938749314,90.11610214560794,0.0,90.11610214560794,9223.108938749314,8.39727428004,43148.6428397256,,,89.3,458876.79999999993,,89.3025662418,458875.5336481234,,,,,,88.6,134095.58,,,,84.725465724,90945.15757127496,[49.02 49.54 50.89 ... 66.91 64.81 63.9 ],160.76,592972.38
238,,6.0,33.264,,3326.4,2030.0,Veldig energieffektiv,Kontor,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",19.0,,63.4056205401449,10.3966905032404,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.396479526351376 63.40575535134479,10.396880055272412 63.405761602108676,10.39690147824398 63.405485728478716,10.396500953167076 63.405479477765226,10.396479526351376 63.40575535134479",['Kjølemaskin'],BG2,,,,,,,,,41.67531450577665,4265.341671373556,,83.3506290115533,8530.683342747112,83.3506290115533,0.0,83.3506290115533,8530.683342747112,7.76684828304,39909.2552391456,,,82.6,424424.17999999993,,82.5981693768,424425.4185093754,,,,,,81.95,124026.18,,,,78.364695024,84117.44303889695,[45.34 45.82 47.07 ... 61.89 59.94 59.11],148.7,548450.36
239,,5.0,18.405,,1840.5,2030.0,Veldig energieffektiv,Kontor,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4044473656634,10.3962533266826,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.396039685075356 63.404357134028956,10.396378584989895 63.4043283641669,10.396466969377474 63.40453759694541,10.396128067087714 63.404566367022056,10.396039685075356 63.404357134028956",['Kjølemaskin'],BG2,,,,,,,,,23.058987598569598,2360.017239707501,,46.117975197139195,4720.034479415002,46.117975197139195,0.0,46.117975197139195,4720.034479415002,4.29740387955,22081.825477287002,,,45.7,234830.24000000002,,45.70163862975,234834.95152913223,,,,,,45.34,68626.08,,,,43.359253605,46542.2540623767,[25.09 25.35 26.04 ... 34.24 33.17 32.7 ],82.27000000000001,303456.32
240,,6.0,43.254,,4325.4,2030.0,Veldig energieffektiv,Kontor,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",19.0,,63.4050535268125,10.396494102134,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.396597429668027 63.40484830425195,10.396756705668755 63.405227892626954,10.396390771937936 63.40525874877509,10.396231500592513 63.40487915998245,10.396597429668027 63.40484830425195",['Kjølemaskin'],BG2,,,,,,,,,54.19143980377774,5546.329023977627,,108.38287960755548,11092.658047955254,108.38287960755548,0.0,108.38287960755548,11092.658047955254,10.099424471939999,51894.98936129159,,,107.4,551890.48,,107.40443777729999,551890.8445227429,,,,,,106.56,161275.60000000003,,,,101.89954661399999,109379.98680869554,[58.96 59.58 61.2  ... 80.48 77.94 76.85],193.35000000000002,713166.08
241,,6.0,61.614,,6161.4,2030.0,Veldig energieffektiv,Kontor,,,B,,,"['Kjølemaskin', 'Fjernvarme', 'Passivhus', 'Fjernkjøling']",19.0,,63.4063606144307,10.3969897972402,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.39678623737849 63.4061336178821,10.397117581303114 63.40610470709126,10.39731282123041 63.40653609189067,10.396729794068387 63.40658687864436,10.39678623737849 63.4061336178821",['Kjølemaskin'],BG2,,,,,,,,,77.19404845956355,7900.576050385109,,154.3880969191271,15801.152100770218,154.3880969191271,0.0,154.3880969191271,15801.152100770218,14.386321251539998,73922.8250452356,,,152.99,786150.7000000001,,152.99433645929997,786151.6274662294,,,,,,151.79,229729.89,,,,145.15278737399998,155808.44562886597,[ 83.98  84.86  87.18 ... 114.63 111.03 109.47],275.41999999999996,1015880.5900000001
242,,6.0,36.018,,3601.8,2030.0,Veldig energieffektiv,Kontor,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",19.0,,63.4067353944943,10.3970680184713,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.397349312440399 63.40661671813658,10.397430250810803 63.40679554739009,10.396786722518746 63.40685407085902,10.396705787981745 63.406675241233096,10.397349312440399 63.40661671813658",['Kjølemaskin'],BG2,,,,,,,,,45.125705804144516,4618.4787253346785,,90.25141160828903,9236.957450669357,90.25141160828903,0.0,90.25141160828903,9236.957450669357,8.40988279998,43213.430591737204,,,89.44,459568.41,,89.4366541791,459564.5359508983,,,,,,88.73,134294.12999999998,,,,84.852681138,91081.71186192254,[49.09 49.61 50.96 ... 67.02 64.9  63.99],161.01,593862.54
243,,9.0,29.241,,2924.1,2030.0,Veldig energieffektiv,Kontor,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",28.0,,63.4053084274616,10.3965157321035,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.396756705668755 63.405227892626954,10.396804027295614 63.40534654381035,10.396274757458201 63.40538896230645,10.39622743794373 63.405270310943315,10.396756705668755 63.405227892626954",['Kjølemaskin'],BG2,,,,,,,,,36.635037020905926,3749.4846023519162,,73.27007404181185,7498.9692047038325,73.27007404181185,0.0,73.27007404181185,7498.9692047038325,6.82751354751,35082.5677142814,,,72.61,373097.44,,72.60861804794999,373094.7469526409,,,,,,72.04,109025.56,,,,68.88714668099999,73944.14838565374,[39.86 40.28 41.37 ... 54.4  52.69 51.96],130.70999999999998,482123.00000000006
244,,5.0,34.47,,3447.0,2030.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4057120161641,10.395802117055,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.395915714889147 63.405960139300184,10.395968466825027 63.405469945816286,10.395688521756702 63.40546389168222,10.395635765051237 63.40595408507487,10.395915714889147 63.405960139300184",['Kjølemaskin'],BG2,,,,,,,,0.0,,,0.0,,,,0.0,0.0,,11.4276822615,68719.1479299945,,,82.85,420304.77999999997,,82.849561902,420305.96740742633,,,,,,82.16,195279.5,,,,71.1734222934,126560.52165995461,[45.93 45.55 45.69 ... 73.92 68.1  65.01],154.62,615584.28
245,,5.0,35.64,,3564.0,2030.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4058784066605,10.395084636592,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.395635765051237 63.40595408507487,10.39564945693888 63.40582686726397,10.394533510628149 63.40580272820011,10.394519813806141 63.40592994591659,10.395635765051237 63.40595408507487",['Kjølemaskin'],BG2,,,,,,,,0.0,,,0.0,,,,0.0,0.0,,11.815567038,71051.65164563402,,,85.66,434574.02,,85.661688024,434572.2273977567,,,,,,84.95,201907.80000000002,,,,73.5892303608,130856.30960141521,[47.49 47.1  47.25 ... 76.43 70.41 67.21],159.86,636481.8200000001
246,,5.0,35.28,,3528.0,2030.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4060876760099,10.395059222737,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.394507356904791 63.406010942572124,10.395626717078192 63.406038965550394,10.395611091037054 63.40616440941218,10.394491725986624 63.40613638632389,10.394507356904791 63.406010942572124",['Kjølemaskin'],BG2,,,,,,,,0.0,,,0.0,,,,0.0,0.0,,11.696217875999999,70333.958194668,,,84.8,430182.42000000004,,84.796418448,430182.60893919365,,,,,,84.09,199868.18,,,,72.8459048016,129534.5286963504,[47.01 46.62 46.78 ... 75.65 69.7  66.54],158.24,630050.6
247,,5.0,35.28,,3528.0,2030.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4063926607986,10.395025459696,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.394458155303797 63.406441833274435,10.395577643990583 63.406468944556885,10.395592761677829 63.40634348817917,10.394473277870045 63.40631637700276,10.394458155303797 63.406441833274435",['Kjølemaskin'],BG2,,,,,,,,0.0,,,0.0,,,,0.0,0.0,,11.696217875999999,70333.958194668,,,84.8,430182.42000000004,,84.796418448,430182.60893919365,,,,,,84.09,199868.18,,,,72.8459048016,129534.5286963504,[47.01 46.62 46.78 ... 75.65 69.7  66.54],158.24,630050.6
248,,5.0,30.24,,3024.0,2030.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4062571651177,10.3957421366295,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.395577643990583 63.406468944556885,10.395626717078192 63.406038965550394,10.395906627300615 63.40604538456534,10.3958575583952 63.40647536365733,10.395577643990583 63.406468944556885",['Kjølemaskin'],BG2,,,,,,,,0.0,,,0.0,,,,0.0,0.0,,10.025329608,60286.249881143995,,,72.68,368723.25,,72.682644384,368727.95051930886,,,,,,72.08,171315.39999999997,,,,62.4393469728,111029.5960254432,[40.3  39.96 40.09 ... 64.85 59.75 57.03],135.64,540038.65
249,,5.0,21.015,,2101.5,2030.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4035430174535,10.4007816250619,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.400803978511648 63.40342103007216,10.40081501084877 63.40342412329365,10.400802235420038 63.40343313514239,10.400783078825917 63.403446787494694,10.400763147943508 63.40346098601688,10.400743021285788 63.4034752762189,10.40072386463556 63.403488928563334,10.40071128490547 63.40349784872141,10.400703546558589 63.403503400163345,10.400689809782214 63.40351322929854,10.400674520073826 63.40352406105542,10.400658847592494 63.40353525561746,10.400642979342516 63.403546541860315,10.4006271110801 63.40355782810143,10.40061143856196 63.40356902265831,10.400596148794472 63.40357985440685,10.400583025468112 63.40358994680993,10.400575282696403 63.4035954085241,10.400572951113611 63.4035968675965,10.400465664167902 63.403667396240664,10.400670224936729 63.40372385280423,10.401091168885948 63.40341731201776,10.400886609487632 63.403360856051,10.400803978511648 63.40342103007216",['Kjølemaskin'],BG3,,,,,,,,0.0,,,0.0,,,,0.0,0.0,,6.96700733175,41895.35520014026,,,50.51,256245.71000000002,,50.510111499,256243.97751862678,,,,,,50.09,119054.93,,,,43.3916295183,77158.96033315771,[28.   27.77 27.86 ... 45.06 41.52 39.63],94.25999999999999,375300.64
250,,5.0,31.41,,3141.0,2030.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4031329942976,10.400905655875,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.401196226482991 63.40336534487235,10.400433626972678 63.40297120862283,10.400615084019059 63.40290064368496,10.401377684122101 63.40329477896846,10.401196226482991 63.40336534487235",['Kjølemaskin'],BG3,,,,,,,,0.0,,,0.0,,,,0.0,0.0,,10.4132143845,62618.7535967835,,,75.49,382993.81000000006,,75.494770506,382994.21050963923,,,,,,74.87,177945.05,,,,64.8551550402,115325.38396690378,[41.85 41.51 41.64 ... 67.36 62.05 59.23],140.89,560938.86
